Washington, D.C. Total				4178 	2224 	3145 	3426 	390.59538373 	544.69878756 	555.59302945 	594.9 	4.2969687109 	1.7788435788 	7.0747774836

Ward 1 				440 	171 	253 	283 	390.91585911 	631.85059357 	591.17038917 	640 	5.053292535 	0.2566329949 	8.259820134
	1 		Kalorama Hts./Adams Morgan    	40 	18 	27 	35 	1410.091638 	1515.6249211 	1111.7924912 	1705 	1.9172518518 	2.3826883797 	53.355955679
	2 		Columbia Hts./Mt. Pleasant    	307 	100 	168 	208 	339.70389462 	574.65722087 	539.47203833 	605 	5.9413456243 	1.0344080421 	12.146683612
	3 		Howard Univ./Le Droit Pk.     	119 	61 	76 	64 	487.12256586 	680.87348445 	706.49359212 	703 	3.7365278363 	0.6416574977 	-0.494497354

Ward 2 				295 	149 	196 	201 	910.15005727 	1290.9361265 	1167.3821157 	1275 	3.4283790532 	-0.248120791 	9.2187367632
	4 		Georgetown/Burleith           	242 	149 	163 	172 	890.92153494 	1094.844563 	1046.0956621 	1193.75 	2.9692128534 	1.7447909313 	14.114802613
	6 		Dupont Circle/Conn. Av./K St. 	32 	17 	17 	22 	783.24180985 	925.98793885 	1076.4172755 	1010 	2.5752422135 	1.7520596159 	-6.170216426
	7 		Shaw/Logan Circle             	97 	41 	48 	32 	425.59129439 	588.27469056 	669.34961571 	762.5 	6.0045999098 	5.3251137398 	13.916551546

Ward 3 				674 	426 	512 	511 	871.6930126 	953.22287823 	924.80920857 	995 	1.3318453403 	0.8615701487 	7.58975914
	11 		Friendship Hts./AU Pk.        	173 	139 	135 	124 	794.77892325 	913.45986673 	862.90258122 	891.5 	1.1550340474 	-0.485497712 	3.3140958674
	12 		N. Cleveland Pk./Forest Hills 	82 	43 	58 	62 	926.81477663 	925.98793885 	885.39111115 	946.25 	0.2077461801 	0.4338503211 	6.873672898
	13 		Spring Valley/Palisades       	212 	107 	176 	174 	964.31039519 	1198.3373326 	1020.3222908 	1117.5 	1.4852832834 	-1.387109583 	9.5242170164
	14 		Cathedral Hts./Glover Pk.     	20 	14 	10 	16 	818.17362543 	1124.2582975 	1008.1936454 	1128.575 	3.2686488953 	0.0766743365 	11.940300868
	15 		Cleveland Pk./Woodley Pk.     	83 	55 	67 	66 	1049.8773196 	1043.0981782 	1238.132547 	1352.5 	2.5651623956 	5.3325061526 	9.2370928534

Ward 4 				746 	365 	612 	723 	371.75143184 	517.46384818 	482.29052907 	541.5 	3.8328037199 	0.9122034926 	12.276722714
	10 		Hawthorne/Barnaby Woods       	178 	113 	134 	136 	833.23596793 	939.06070975 	851.27929608 	865 	0.3748270266 	-1.629588645 	1.6117746528
	16 		Colonial Village/Shepherd Pk. 	50 	28 	39 	44 	693.82918099 	726.6281826 	721.65439882 	740 	0.6463236439 	0.3653714643 	2.5421588526
	17 		Takoma/Brightwood             	172 	80 	136 	167 	338.35789805 	423.44883745 	391.65417303 	425 	2.3060368395 	0.0731561659 	8.5140997518
	18 		Brightwood Pk./Crestwood      	367 	154 	316 	377 	323.03917526 	448.28710216 	464.42604518 	540 	5.2722382252 	3.7928657732 	16.272548796
	19 		Lamond Riggs/Queens Chapel    	65 	34 	51 	67 	228.17846506 	326.81927253 	267.84091833 	300 	2.7743313729 	-1.697917314 	12.006784428

Ward 5 				668 	282 	559 	594 	269.19931271 	405.80059673 	402.77209794 	434.95 	4.9147472817 	1.3970525114 	7.9891090338
	20 		N. Michigan Pk./Michigan Pk.  	96 	55 	70 	90 	272.40406644 	386.73613917 	350.6189229 	349.95 	2.5366775642 	-1.979198779 	-0.190783456
	21 		Edgewood/Bloomingdale         	231 	68 	202 	201 	320.47537228 	422.14156036 	493.2315779 	575 	6.0198824582 	6.3755813921 	16.578099571
	22 		Brookland/Brentwood           	94 	31 	62 	69 	294.8373425 	413.97107854 	418.18558475 	449.9 	4.3165824393 	1.6785158608 	7.5838136008
	23 		Ivy City/Trinidad             	88 	26 	71 	90 	179.46620848 	337.1685495 	267.73984628 	387.2 	7.9929155128 	2.805809763 	44.61799593
	24 		Woodridge/Fort Lincoln        	131 	87 	130 	110 	282.01832761 	479.22599329 	402.26673771 	414.95 	3.9373987759 	-2.839200333 	3.1529483042

Ward 6 				762 	413 	621 	628 	400.75445304 	566.48673906 	630.68955863 	650 	4.9550886968 	2.7885457591 	3.0617981711
	9 		SW Employment Area/Waterfront 	20 	15 	10 	15 	425.59129439 	708.10842382 	699.6712291 	675 	4.720354497 	-0.953119389 	-3.526117422
	25 		NoMa/Union Station/Stanton Pk.	420 	210 	336 	384 	365.3419244 	515.28505303 	555.89624559 	602.6665 	5.1326844814 	3.182465578 	8.4134862909
	26 		Capitol Hill/Lincoln Pk.      	238 	159 	194 	207 	483.2768614 	599.16866631 	639.53336254 	690 	3.6251826028 	2.8631925667 	7.8911657188
	27 		Near Southeast/Navy Yard      	33 	16 	75 	33 	333.29438717 	498.39939061 	784.3190665 	561.5 	5.3542782087 	2.4128498824 	-28.40923752

Ward 7 				389 	234 	291 	349 	176.26145475 	325.72987496 	236.00322426 	228 	2.6071794849 	-6.885899794 	-3.391150391
	30 		Mayfair/Hillbrook             	28 	7 	11 	10 	161.51958763 	- 	212.25129377 	207.5 	2.5366891913 	- 	-2.238522878
	31 		Deanwood/Burrville            	104 	45 	81 	84 	162.48101375 	283.24336953 	207.19769154 	205 	2.3517150062 	-6.261322559 	-1.060673756
	32 		River Terrace/Benning         	49 	29 	28 	50 	171.64660939 	256.00843015 	214.77809489 	200.5 	1.5658984875 	-4.770386415 	-6.647835708
	33 		Capitol View/Marshall Hts.    	84 	98 	80 	102 	162.80148912 	348.7570162 	257.73371386 	221.5 	3.1267985402 	-8.679105789 	-14.05858524
	34 		Twining/Fairlawn              	88 	35 	66 	67 	203.5018614 	299.58433316 	247.6265094 	245 	1.8731581478 	-3.942916307 	-1.060673756
	35 		Fairfax Village/Naylor Gardens	33 	15 	14 	25 	333.29438717 	473.88794517 	328.4336091 	330 	-0.099285585 	-6.981859 	0.4769277139

Ward 8 				204 	184 	101 	137 	173.62778814 	322.52650139 	217.304896 	206 	1.7243207887 	-8.575969633 	-5.202319971
	28 		Historic Anacostia            	18 	18 	17 	16 	155.11008018 	283.24336953 	207.19769154 	207.5 	2.9527159107 	-6.033798819 	0.1459033936
	37 		Sheridan/Barry Farm           	33 	21 	18 	12 	174.22323139 	324.64047738 	302.10434146 	182.5 	0.465206311 	-10.88064388 	-39.59040803
	38 		Douglas/Shipley Terrace       	18 	71 	15 	23 	177.86383162 	348.60722404 	219.32633689 	237.5 	2.9337030903 	-7.38838743 	8.286128954
	39 		Congress Hts./Bellevue        	99 	56 	28 	51 	173.05670103 	288.69035741 	194.05832573 	187.75 	0.8182494932 	-8.245043534 	-3.250736967

