Washington, D.C. Total				4554 	2507 	3046 	3162 	509.59349812 	562.5527432 	611.63984579 	670 	2.7744337015 	3.5576797131 	9.5415880124

Ward 1 				429 	208 	210 	215 	599.52176249 	576.99088395 	673.29708831 	737 	2.08601556 	5.0170240641 	9.4613377647
	1 		Kalorama Hts./Adams Morgan    	40 	22 	25 	21 	1348.9239656 	1286.0640184 	1603.0883055 	1200 	-1.163040337 	-1.375745893 	-25.14448544
	2 		Columbia Hts./Mt. Pleasant    	305 	143 	149 	148 	540.76862977 	513.35611547 	646.16790161 	707 	2.7166371091 	6.6105379444 	9.414286634
	3 		Howard Univ./Le Droit Pk.     	100 	59 	46 	58 	643.94632509 	673.77990155 	795.77303486 	781 	1.948334793 	2.997479345 	-1.856438232

Ward 2 				235 	173 	154 	176 	1199.043525 	1149.7038003 	1233.1448504 	1400 	1.5615472954 	4.017979548 	13.530863755
	4 		Georgetown/Burleith           	211 	150 	135 	165 	1139.0913487 	1058.7969882 	1060.5045713 	1222.5 	0.7091734117 	2.9170274757 	15.275316396
	6 		Dupont Circle/Conn. Av./K St. 	23 	19 	20 	11 	1010.7936916 	930.45795929 	1035.8416743 	1350 	2.9359612757 	7.7277037069 	30.328797678
	7 		Shaw/Logan Circle             	68 	38 	37 	40 	585.13324019 	626.18751168 	764.54980724 	842.5 	3.7125981109 	6.1141015929 	10.195567642

Ward 3 				562 	456 	464 	518 	1027.5803009 	941.15287836 	1033.3753846 	1086.75 	0.5614178243 	2.9186059093 	5.1650751668
	11 		Friendship Hts./AU Pk.        	148 	132 	113 	127 	966.42908114 	853.45454197 	937.1900863 	1026 	0.5999435633 	3.7512632683 	9.4761900494
	12 		N. Cleveland Pk./Forest Hills 	64 	51 	46 	41 	997.00469103 	914.41558068 	992.48430139 	1127.3 	1.2358259616 	4.2747549541 	13.58366056
	13 		Spring Valley/Palisades       	202 	145 	180 	190 	1124.1033047 	1236.8673907 	1151.7572903 	1077.5 	-0.42252596 	-2.721060414 	-6.447303689
	14 		Cathedral Hts./Glover Pk.     	13 	5 	13 	10 	971.22525524 	- 	1292.0891742 	1192.5 	2.0736963724 	- 	-7.70760844
	15 		Cleveland Pk./Woodley Pk.     	64 	71 	56 	76 	1393.8880978 	1320.8225054 	1388.5211015 	1397.5 	0.02588226 	1.1349982452 	0.6466519269

Ward 4 				871 	442 	658 	666 	509.59349812 	521.64467775 	607.69378227 	625.5 	2.0705238271 	3.6980301652 	2.9301299842
	10 		Hawthorne/Barnaby Woods       	144 	134 	107 	132 	946.70481515 	886.41628255 	912.52718929 	942 	-0.04980824 	1.223799677 	3.2298008273
	16 		Colonial Village/Shepherd Pk. 	37 	32 	39 	43 	797.36394412 	671.10617179 	712.26446559 	810 	0.1573539772 	3.8338021661 	13.721804068
	17 		Takoma/Brightwood             	164 	80 	134 	146 	471.82362708 	374.32216753 	493.20861436 	499.8 	0.5776899707 	5.9522395449 	1.3364295442
	18 		Brightwood Pk./Crestwood      	493 	209 	334 	296 	491.60784524 	449.18660104 	616.5724252 	650 	2.8322776501 	7.6706445097 	5.4215163439
	19 		Lamond Riggs/Queens Chapel    	99 	25 	99 	119 	371.70349275 	288.76281495 	399.53893153 	439 	1.6779514758 	8.7388287197 	9.8766516499

Ward 5 				721 	345 	603 	594 	419.66523375 	368.97470799 	488.32536076 	528.5 	2.3326450934 	7.4508063108 	8.2270228977
	20 		N. Michigan Pk./Michigan Pk.  	95 	76 	78 	99 	401.67958087 	377.93491119 	390.41365963 	454 	1.2319516677 	3.7355868944 	16.286914865
	21 		Edgewood/Bloomingdale         	212 	81 	165 	129 	471.82362708 	395.71200567 	641.2353222 	695 	3.9490469709 	11.923456936 	8.3845471287
	22 		Brookland/Brentwood           	86 	51 	57 	68 	470.02506179 	391.968784 	557.38147238 	589.5 	2.2907303422 	8.5041790893 	5.7623959917
	23 		Ivy City/Trinidad             	146 	53 	89 	98 	321.64342558 	245.98313866 	433.96833575 	472.5 	3.9208555272 	13.946055275 	8.8789114494
	24 		Woodridge/Fort Lincoln        	147 	72 	187 	169 	449.64132187 	419.17772761 	478.46020195 	526.6 	1.5924570192 	4.6686279271 	10.061400687

Ward 6 				862 	538 	512 	528 	586.33228372 	595.17224637 	675.76337802 	745 	2.4238853967 	4.5930241827 	10.245690169
	9 		SW Employment Area/Waterfront 	15 	10 	11 	17 	479.61740999 	672.44303667 	710.29143383 	800 	5.2493699581 	3.5349307267 	12.629825154
	25 		NoMa/Union Station/Stanton Pk.	516 	279 	279 	290 	557.55523912 	533.67646171 	649.12744925 	707.75 	2.4139690886 	5.8084533011 	9.0309770171
	26 		Capitol Hill/Lincoln Pk.      	272 	171 	189 	184 	659.47393874 	664.15447439 	730.02175143 	764 	1.4821295502 	2.8406590532 	4.6544159131
	27 		Near Southeast/Navy Yard      	25 	61 	30 	37 	503.47837614 	748.64433506 	556.25339147 	670 	2.898583897 	-2.195271462 	20.448703824

Ward 7 				577 	219 	298 	311 	258.9934014 	251.3305982 	265.86602974 	290 	1.1372009103 	2.9035900777 	9.077493006
	29 		Eastland Gardens/Kenilworth   	15 	7 	14 	11 	314.74892531 	- 	286.08960529 	368 	1.5753567404 	- 	28.6310279
	30 		Mayfair/Hillbrook             	33 	11 	25 	8 	245.36387365 	213.79143226 	256.39547729 	- 	- 	- 	-
	31 		Deanwood/Burrville            	194 	53 	78 	84 	245.80392262 	220.63618046 	236.76381128 	274 	1.0918572325 	4.427472431 	15.727145345
	32 		River Terrace/Benning         	91 	20 	34 	47 	239.808705 	212.29414358 	222.01539886 	250 	0.4170610375 	3.3238068728 	12.604801864
	33 		Capitol View/Marshall Hts.    	129 	78 	59 	59 	249.4010532 	335.28571292 	281.15702589 	267 	0.6841940079 	-4.452518814 	-5.035273739
	34 		Twining/Fairlawn              	116 	49 	82 	80 	295.86398979 	262.02551727 	292.00870057 	299.894 	0.1353838024 	2.7365169768 	2.7003645479
	35 		Fairfax Village/Naylor Gardens	23 	8 	19 	16 	425.66045137 	- 	409.00948398 	462 	0.8225941167 	- 	12.955815965

Ward 8 				297 	126 	147 	154 	245.80392262 	241.03673859 	263.89299798 	280.7525 	1.3382691489 	3.0974866374 	6.3887644404
	28 		Historic Anacostia            	50 	11 	23 	14 	245.80392262 	220.62441605 	271.29186709 	344.125 	3.4219546365 	9.298079323 	26.846780811
	37 		Sheridan/Barry Farm           	21 	14 	4 	9 	194.24505105 	211.22465168 	- 	- 	- 	- 	-
	38 		Douglas/Shipley Terrace       	48 	26 	30 	19 	245.14145107 	318.13534069 	258.91109279 	260 	0.5901971985 	-3.955547246 	0.420571865
	39 		Congress Hts./Bellevue        	126 	50 	48 	81 	239.808705 	235.02084661 	250.03244987 	279.999 	1.5615110234 	3.5642868111 	11.985064399

